row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
2553,6153,PERCUSSION VIA BED,,carevue,chartevents,,,,
2554,6154,pnuemogram,,carevue,chartevents,,,,
2555,6155,surgery consult,,carevue,chartevents,,,,
2556,6156,R fem art BP,,carevue,chartevents,,,,
2557,6157,Hep Flush 10u/cc,,carevue,chartevents,,,,
2558,6158,"Lytes,Trig,Bili",,carevue,chartevents,,,,
2559,6160,R/L FLAP PULSE,,carevue,chartevents,,,,
2560,6161,PMV on.,,carevue,chartevents,,,,
2561,6162,Lumbar drain level,,carevue,chartevents,,,,
2562,6163,Lumbar drain output,,carevue,chartevents,,,,
2563,6164,Lumbar open/clamped,,carevue,chartevents,,,,
2564,6165,LYTES AND BILI,,carevue,chartevents,,,,
2565,6166,left flap check,,carevue,chartevents,,,,
2566,6167,right flap check,,carevue,chartevents,,,,
2567,6168,hi VE,,carevue,chartevents,,,,
2568,6169,Diaper,,carevue,chartevents,,,,
2569,6170,Actual PEFR,,carevue,chartevents,,,,
2570,6171,Pred PEFR,,carevue,chartevents,,,,
2571,6172,cpr class,,carevue,chartevents,,,,
2572,6173,circumsision site,,carevue,chartevents,,,,
2573,6174,PLT transfusion,,carevue,chartevents,,,,
2574,6175,Coag bld wk,,carevue,chartevents,,,,
2575,6177,Miconozole powder,,carevue,chartevents,,,,
2576,6178,Pediatrix,,carevue,chartevents,,,,
2577,6179,I TIME,,carevue,chartevents,,,,
2578,6180,Lacrilube,,carevue,chartevents,,,,
2579,6181,1o cc ns irrigation,,carevue,chartevents,,,,
2580,6182,jt flush 20cc q 8 hs,,carevue,chartevents,,,,
2581,6183,aorta axillary graft,,carevue,chartevents,,,,
2582,6184,remote alarm,,carevue,chartevents,,,,
2583,6185,Hi Min vent,,carevue,chartevents,,,,
2584,6186,Paw,,carevue,chartevents,,,,
2585,6187,sling L arm - pacer,,carevue,chartevents,,,,
2586,6188,Left Arm Massage,,carevue,chartevents,,,,
2587,6189,phosphenytoin,,carevue,chartevents,,,,
2588,6190,Normal saline,,carevue,chartevents,,,,
2589,6191,Creamy Desitin,,carevue,chartevents,,,,
2590,6192,Vidalgn,,carevue,chartevents,,,,
2591,6193,Bili & Lytes,,carevue,chartevents,,,,
2592,6196,IRRIG FOLEY 50ML NS,,carevue,chartevents,,,,
2593,6197,cap gas,,carevue,chartevents,,,,
2594,6198,CAP GAS,,carevue,chartevents,,,,
2595,6199,L. lower abd. kidney,,carevue,chartevents,,,,
2596,6200,foley changed,,carevue,chartevents,,,,
2597,6201,cephalexin,,carevue,chartevents,,,,
2598,6202,Pediatrix Combi,,carevue,chartevents,,,,
2599,6203,Caffeine(bolus),,carevue,chartevents,,,,
2600,6204,urine for CMV,,carevue,chartevents,,,,
2601,6205,qt,,carevue,chartevents,,,,
2602,6206,Tank A psi.,,carevue,chartevents,,,,
2603,6207,Tank B psi.,,carevue,chartevents,,,,
2604,6208,Ve High,,carevue,chartevents,,,,
2605,6209,"LYTES,BILI,LIVER PRF",,carevue,chartevents,,,,
2606,6210,PHENOBARB & DILANTIN,,carevue,chartevents,,,,
2607,6211,BILI & LYTES,,carevue,chartevents,,,,
2608,6212,VBG,,carevue,chartevents,,,,
2609,6213,TANK A,,carevue,chartevents,,,,
2610,6214,AMMONIA/12-47 UMOL/L,,carevue,chartevents,,,,
2611,6215,TANK B,,carevue,chartevents,,,,
2612,6216,hi flow O2,,carevue,chartevents,,,,
2613,6217,phenylephrine nasal,,carevue,chartevents,,,,
2614,6218,peri pad count,,carevue,chartevents,,,,
2615,6219,Breast Pump,,carevue,chartevents,,,,
2616,6220,"Lytes, Phenobarb",,carevue,chartevents,,,,
2617,6221,tank A,,carevue,chartevents,,,,
2618,6222,tank B,,carevue,chartevents,,,,
2619,6223,tank-A,,carevue,chartevents,,,,
2620,6224,Tank-b,,carevue,chartevents,,,,
2621,6225,Caffeine load,,carevue,chartevents,,,,
2622,6226,urine for AA,,carevue,chartevents,,,,
2623,6227,passy muir valve on,,carevue,chartevents,,,,
2624,6228,LEFT AV FISTULA,,carevue,chartevents,,,,
2625,6229,Pec02,,carevue,chartevents,,,,
2626,6230,Bath Care,,carevue,chartevents,,,,
2627,6231,Tank 1,,carevue,chartevents,,,,
2628,6232,reg insulin,,carevue,chartevents,,,,
2629,6233,Tank 2,,carevue,chartevents,,,,
2630,6234,L AV fistula,,carevue,chartevents,,,,
2631,6235,Circumsion,,carevue,chartevents,,,,
2632,6236,high pip,,carevue,chartevents,,,,
2633,6237,Cap gas,,carevue,chartevents,,,,
2634,6238,propofol,,carevue,chartevents,,,,
2635,6239,mitrazole pwd,,carevue,chartevents,,,,
2636,6240,CT scan,,carevue,chartevents,,,,
2637,6243,tri abx ointment,,carevue,chartevents,,,,
2638,6244,Surgery,,carevue,chartevents,,,,
2639,6245,Surgury,,carevue,chartevents,,,,
2640,6246,SAFETY OFFICER,,carevue,chartevents,,,,
2641,6247,caf load,,carevue,chartevents,,,,
2642,6248,d51/2NSc 20meq kcl,,carevue,chartevents,,,,
2643,4960,Ilex,,carevue,chartevents,,,,
2644,4966,GI consult,,carevue,chartevents,,,,
2645,4968,diaper area,,carevue,chartevents,,,,
2646,4969,CSM R LE,,carevue,chartevents,,,,
2647,4970,NS bolus,,carevue,chartevents,,,,
2648,4972,erythromycin,,carevue,chartevents,,,,
2649,4976,prune juice po/pg,,carevue,chartevents,,,,
2650,4977,circcare,,carevue,chartevents,,,,
2651,4986,Vi-Daylin,,carevue,chartevents,,,,
2652,4990,wrist slpints,,carevue,chartevents,,,,
2653,4994,ECHO,,carevue,chartevents,,,,
2654,5000,Right hydrocele,,carevue,chartevents,,,,
2655,5003,prednisolone,,carevue,chartevents,,,,
2656,5004,vidalin,,carevue,chartevents,,,,
2657,5012,glycerin suppository,,carevue,chartevents,,,,
2658,5015,vidaylin,,carevue,chartevents,,,,
2659,5016,Tri Visol,,carevue,chartevents,,,,
2660,5017,Vidaylin,,carevue,chartevents,,,,
2661,5020,Cyclopentalate,,carevue,chartevents,,,,
2662,5022,Emycin ointment,,carevue,chartevents,,,,
2663,5024,triple abx ointment,,carevue,chartevents,,,,
2664,5025,Bacitracin oint,,carevue,chartevents,,,,
2665,5026,extra digit rt/lt fr,,carevue,chartevents,,,,
2666,5032,bili,,carevue,chartevents,,,,
2667,5035,Glycerin Suppository,,carevue,chartevents,,,,
2668,5036,Tri-Vi-Sol,,carevue,chartevents,,,,
2669,5039,dressing.,,carevue,chartevents,,,,
2670,5040,scrotum,,carevue,chartevents,,,,
2671,5042,cc's/minute,,carevue,chartevents,,,,
2672,5043,gentamycin ointment,,carevue,chartevents,,,,
2673,5045,Bili,,carevue,chartevents,,,,
2674,5048,trivisol,,carevue,chartevents,,,,
2675,5049,zantc,,carevue,chartevents,,,,
2676,5051,CAFFEINE BOLUS,,carevue,chartevents,,,,
2677,5055,gel pillow,,carevue,chartevents,,,,
2678,5057,NEONATAL MORPHINE,,carevue,chartevents,,,,
2679,5060,meropenem,,carevue,chartevents,,,,
2680,5062,MEROPENEM,,carevue,chartevents,,,,
2681,5063,Tobramycin,,carevue,chartevents,,,,
2682,5066,Epogen,,carevue,chartevents,,,,
2683,5067,Folic Acid,,carevue,chartevents,,,,
2684,5068,mong.spot,,carevue,chartevents,,,,
2685,5071,Criticaid Paste,,carevue,chartevents,,,,
2686,5075,Bicarb,,carevue,chartevents,,,,
2687,5077,Fentanyl:,,carevue,chartevents,,,,
2688,5080,K phos,,carevue,chartevents,,,,
2689,5083,rt. hernia,,carevue,chartevents,,,,
2690,5086,ceftazadime,,carevue,chartevents,,,,
2691,5088,fingers,,carevue,chartevents,,,,
2692,5089,toes,,carevue,chartevents,,,,
2693,5096,PDA ligation site,,carevue,chartevents,,,,
2694,5098,KCl Supps,,carevue,chartevents,,,,
2695,5099,NaCl Supps,,carevue,chartevents,,,,
2696,5106,caffeine citrate,,carevue,chartevents,,,,
2697,5110,folate,,carevue,chartevents,,,,
2698,5113,Calciferol,,carevue,chartevents,,,,
2699,5114,Calcium glubionate,,carevue,chartevents,,,,
2700,5115,bactroban,,carevue,chartevents,,,,
2701,5119,Rhythm,,carevue,chartevents,,,,
2702,5123,Chloral hydrate,,carevue,chartevents,,,,
2703,5128,Zantac pg,,carevue,chartevents,,,,
2704,5130,PICC LINE DSG,,carevue,chartevents,,,,
2705,5133,Actigall (Ursodiol),,carevue,chartevents,,,,
2706,5141,Erythromycin oint,,carevue,chartevents,,,,
2707,5142,Butt Paste,,carevue,chartevents,,,,
2708,5145,tremors,,carevue,chartevents,,,,
2709,5152,Abcess/ Location,,carevue,chartevents,,,,
2710,5153,Ceftazadime,,carevue,chartevents,,,,
2711,5155,R. test. hydrocele,,carevue,chartevents,,,,
2712,5157,Ambisome,,carevue,chartevents,,,,
2713,5159,RANGE OF MOTION,,carevue,chartevents,,,,
2714,5162,PROPRANOLOL,,carevue,chartevents,,,,
2715,5164,Carnitine,,carevue,chartevents,,,,
2716,5166,Vitamin D,,carevue,chartevents,,,,
2717,5167,potassium Phosphate,,carevue,chartevents,,,,
2718,5168,Shunt,,carevue,chartevents,,,,
2719,5186,Kphos,,carevue,chartevents,,,,
2720,5189,Sodium supps,,carevue,chartevents,,,,
2721,5192,Cardiology Consult,,carevue,chartevents,,,,
2722,5194,Metoclopromide,,carevue,chartevents,,,,
2723,5195,potassium phosphorus,,carevue,chartevents,,,,
2724,5199,NS Bolus,,carevue,chartevents,,,,
2725,5200,triple abx cream,,carevue,chartevents,,,,
2726,5204,CEFAZOLIN,,carevue,chartevents,,,,
2727,5205,op site,,carevue,chartevents,,,,
2728,5206,Gent eye ointment,,carevue,chartevents,,,,
2729,5210,Atropine eye oint.,,carevue,chartevents,,,,
2730,5212,tobra dex eye ointmt,,carevue,chartevents,,,,
2731,5213,NaCl supp,,carevue,chartevents,,,,
2732,5214,Prednisone drops,,carevue,chartevents,,,,
2733,5215,Na Cl supps,,carevue,chartevents,,,,
2734,5218,Heparin/PIC flush,,carevue,chartevents,,,,
2735,5220,Na Supps,,carevue,chartevents,,,,
2736,5221,DOPA mcg/k/min,,carevue,chartevents,,,,
2737,5226,Cough,,carevue,chartevents,,,,
2738,5229,NACL SUPPS,,carevue,chartevents,,,,
2739,5234,umbical site,,carevue,chartevents,,,,
2740,5244,Left lateral decub,,carevue,chartevents,,,,
2741,5245,Repogyle,,carevue,chartevents,,,,
2742,5247,Chest tube dsg,,carevue,chartevents,,,,
2743,5248,glycerine suppos.,,carevue,chartevents,,,,
2744,5249,ceftazidine,,carevue,chartevents,,,,
2745,5257,ALDACTONE,,carevue,chartevents,,,,
2746,5258,calcium glubionate,,carevue,chartevents,,,,
2747,5259,ABD INC LINE,,carevue,chartevents,,,,
2748,3557,PMI,,carevue,chartevents,,,,
2749,3559,Pain,,carevue,chartevents,,,,
2750,3562,Palate,,carevue,chartevents,,,,
2751,3563,Parent Called,,carevue,chartevents,,,,
2752,3564,Parent Ed/Support,,carevue,chartevents,,,,
2753,3565,Parent Info given,,carevue,chartevents,,,,
2754,3566,Parents in to visit,,carevue,chartevents,,,,
2755,3567,Pavulon,,carevue,chartevents,,,,
2756,3568,Peripheral Pulses,,carevue,chartevents,,,,
2757,3569,Phototherapy Blanket,,carevue,chartevents,,,,
2758,3570,Phototherapy Light,,carevue,chartevents,,,,
2759,3572,Physioregulation,,carevue,chartevents,,,,
2760,3573,Polio Vaccine,,carevue,chartevents,,,,
2761,3576,Position at Breast,,carevue,chartevents,,,,
2762,3577,Posterior Fontanelle [Texture],,carevue,chartevents,,,,
2763,3578,Potassium Chloride,,carevue,chartevents,,,,
2764,3579,Precordium,,carevue,chartevents,,,,
2765,3580,Present Weight  (kg),,carevue,chartevents,,,,
2766,3581,Present Weight  (lb),,carevue,chartevents,,,,
2767,3582,Present Weight  (oz),,carevue,chartevents,,,,
2768,3583,Previous Weight (kg),,carevue,chartevents,,,,
2769,3584,Prevnar,,carevue,chartevents,,,,
2770,3591,Prong Size,,carevue,chartevents,,,,
2771,3592,Prongs Changed,,carevue,chartevents,,,,
2772,3593,Pupil Reactivity [Left],,carevue,chartevents,,,,
2773,3594,Racemic Epi MiniNeb,,carevue,chartevents,,,,
2774,3595,Recombivax,,carevue,chartevents,,,,
2775,3596,Reglan,,carevue,chartevents,,,,
2776,3598,Related Activity,,carevue,chartevents,,,,
2777,3599,Remote Alarm [S],,carevue,chartevents,,,,
2778,3600,Renal US,,carevue,chartevents,,,,
2779,3601,Replogle Irrigation,,carevue,chartevents,,,,
2780,3603,Resp Rate,,carevue,chartevents,,,,
2781,3605,Respiratory Support,,carevue,chartevents,,,,
2782,3606,Response To Stimuli,,carevue,chartevents,,,,
2783,3607,Retractions,,carevue,chartevents,,,,
2784,3608,Root Reflex,,carevue,chartevents,,,,
2785,3609,SaO2 Alarm [Low],,carevue,chartevents,,,,
2786,3611,Sedation,,carevue,chartevents,,,,
2787,3612,Seizure [Activity],,carevue,chartevents,,,,
2788,3614,Sensitivity,,carevue,chartevents,,,,
2789,3615,Sheepskin,,carevue,chartevents,,,,
2790,3616,Skeletal Abnormality,,carevue,chartevents,,,,
2791,3617,Skin Integrity [Attribute #1],,carevue,chartevents,,,,
2792,3618,Sleep,,carevue,chartevents,,,,
2793,3622,Sneezing,,carevue,chartevents,,,,
2794,3624,Sodium Chloride,,carevue,chartevents,,,,
2795,3625,Source,,carevue,chartevents,,,,
2796,3626,Spits,,carevue,chartevents,,,,
2797,3627,State,,carevue,chartevents,,,,
2798,3628,State Screen Sample,,carevue,chartevents,,,,
2799,3630,Stimulation,,carevue,chartevents,,,,
2800,3631,Stool Hemoccult,,carevue,chartevents,,,,
2801,3632,Stool [Amount],,carevue,chartevents,,,,
2802,3633,Stools,,carevue,chartevents,,,,
2803,3634,Stress,,carevue,chartevents,,,,
2804,3637,Suck,,carevue,chartevents,,,,
2805,3638,Suck Reflex,,carevue,chartevents,,,,
2806,3639,Sucking,,carevue,chartevents,,,,
2807,3640,Surgical Procedures,,carevue,chartevents,,,,
2808,3641,Survanta,,carevue,chartevents,,,,
2809,3642,Sutures,,carevue,chartevents,,,,
2810,3643,Swallow Study,,carevue,chartevents,,,,
2811,3644,Sweating,,carevue,chartevents,,,,
2812,3645,Sx Equip Functional,,carevue,chartevents,,,,
2813,3646,Synagis,,carevue,chartevents,,,,
2814,3647,TCP02,,carevue,chartevents,,,,
2815,3651,TcO2 [Value],,carevue,chartevents,,,,
2816,3652,Temp Axillary [F],,carevue,chartevents,,,,
2817,3653,Temp CoB 1/W/C,,carevue,chartevents,,,,
2818,3654,Temp Rectal [F],,carevue,chartevents,,,,
2819,3655,Temp Skin [C],,carevue,chartevents,,,,
2820,3656,Temp/Iso/Warmer [Type],,carevue,chartevents,,,,
2821,3657,Terminal Sensitivity,,carevue,chartevents,,,,
2822,3658,Testes [Left],,carevue,chartevents,,,,
2823,3660,Time at Breast,,carevue,chartevents,,,,
2824,3661,Tone,,carevue,chartevents,,,,
2825,3663,Total Enteral/kg/day,,carevue,chartevents,,,,
2826,3664,Total Fluids cc/kg/d,,carevue,chartevents,,,,
2827,3665,Total Fluids/kg/day,,carevue,chartevents,,,,
2828,3666,Transducer Calibrate,,carevue,chartevents,,,,
2829,3667,Transfusion Consent,,carevue,chartevents,,,,
2830,3668,Tremors,,carevue,chartevents,,,,
2831,3669,Turgor,,carevue,chartevents,,,,
2832,3670,UAC Tubing Change,,carevue,chartevents,,,,
2833,3671,UVC Tubing Change,,carevue,chartevents,,,,
2834,3672,Umbical Cord,,carevue,chartevents,,,,
2835,3673,Upper GI,,carevue,chartevents,,,,
2836,3676,VS Change W/Seizure,,carevue,chartevents,,,,
2837,3678,Vanceril MDI,,carevue,chartevents,,,,
2838,3679,Vancomycin,,carevue,chartevents,,,,
2839,3681,Ventilator Number,,carevue,chartevents,,,,
2840,3683,Vital Sign,,carevue,chartevents,,,,
2841,3684,Vitamin E,,carevue,chartevents,,,,
2842,3685,Vitamin K,,carevue,chartevents,,,,
2843,3686,Void,,carevue,chartevents,,,,
2844,3687,Vomiting,,carevue,chartevents,,,,
2845,3688,Vt [Spontaneous],,carevue,chartevents,,,,
2846,3689,Vt [Ventilator],,carevue,chartevents,,,,
2847,3690,Water Pillow,,carevue,chartevents,,,,
2848,3692,Weight Change  (gms),,carevue,chartevents,,,,
2849,3693,Weight Kg,,carevue,chartevents,,,,
2850,3694,Work of Breathing,,carevue,chartevents,,,,
2851,3695,Yawning,,carevue,chartevents,,,,
2852,3723,Birth Weight    (kg),,carevue,chartevents,,,,
2853,3724,ABG CHLOIRDE,,carevue,chartevents,ABG's,,,
2854,3725,ABG POTASSIUM,,carevue,chartevents,ABG'S,,,
2855,3726,ABG SODIUM,,carevue,chartevents,ABG'S,,,
2856,3727,Albumin  (3.9-4.8),,carevue,chartevents,Chemistry,,,
2857,3728,Alkaline Phosphatase,,carevue,chartevents,Chemistry,,,
2858,3732,Anion Gap   (8-20),,carevue,chartevents,Chemistry,,,
2859,3734,BANDS,,carevue,chartevents,Heme/Coag,,,
2860,3735,BASOs,,carevue,chartevents,Heme/Coag,,,
2861,3736,BE,,carevue,chartevents,ABG's,,,
2862,3737,BUN    (6-20),,carevue,chartevents,Chemistry,,,
2863,3738,Bands,,carevue,chartevents,Heme/Coag,,,
2864,3740,Base Excess (other),,carevue,chartevents,Other ABGs,,,
2865,3742,Basos,,carevue,chartevents,CSF,,,
2866,3744,Blood Glucose,,carevue,chartevents,Chemistry,,,
2867,3745,BloodGlucose,,carevue,chartevents,Quick Admit,,,
2868,3746,Calcium   (8.8-10.8),,carevue,chartevents,Chemistry,,,
2869,3747,Chloride  (100-112),,carevue,chartevents,Chemistry,,,
2870,3748,Cholesterol (0-199),,carevue,chartevents,Chemistry,,,
2871,3750,Creatinine   (0-0.7),,carevue,chartevents,Chemistry,,,
2872,3751,Digoxin  (1-2ng/ml),,carevue,chartevents,Drug level,,,
2873,3754,Eosinophils,,carevue,chartevents,Heme/Coag,,,
2874,3755,FIBRINOGEN,,carevue,chartevents,Heme/Coag,,,
2875,3756,Gentamicin Post 5-10,,carevue,chartevents,Drug Level,,,
2876,3757,Gentamicin Pre (0-2),,carevue,chartevents,Drug level,,,
2877,3759,HGB  (10.8-15.8),,carevue,chartevents,Heme/Coag,,,
2878,3761,Hematocrit (35-51),,carevue,chartevents,ABG'S,,,
2879,3765,Indirect Bili(0-1.0),,carevue,chartevents,Chemistry,,,
2880,3766,Ion Calcium,,carevue,chartevents,ABG's,,,
2881,3768,LYMPHS,,carevue,chartevents,Heme/Coag,,,
2882,3770,Lymphs,,carevue,chartevents,Heme/Coag,,,
2883,3771,MONOs,,carevue,chartevents,Heme/Coag,,,
2884,3773,Mix Venous CO2(calc),,carevue,chartevents,Mixed VBGs,,,
2885,3774,Mix Venous PCO2,,carevue,chartevents,Mixed VBGs,,,
2886,3775,Mix Venous PO2,,carevue,chartevents,Mixed VBGs,,,
2887,3776,Mix Venous Sat,,carevue,chartevents,Mixed VBGs,,,
2888,3777,Mix Venous pH,,carevue,chartevents,Mixed VBGs,,,
2889,3779,Monos,,carevue,chartevents,CSF,,,
2890,3780,NEUTS,,carevue,chartevents,Heme/Coag,,,
2891,3784,PCO2,,carevue,chartevents,ABG's,,,
2892,3785,PO2,,carevue,chartevents,ABG's,,,
2893,3786,Phenobarbitol(15-40),,carevue,chartevents,Drug Level,,,
2894,3788,Phenytoin  (10-20),,carevue,chartevents,Drug level,,,
2895,3789,Platelet  (150-440),,carevue,chartevents,Heme/Coag,,,
2896,3791,Polys,,carevue,chartevents,CSF,,,
2897,3792,Potassium  (3.5-5.3),,carevue,chartevents,Chemistry,,,
2898,3793,ProTime,,carevue,chartevents,Heme/Coag,,,
2899,3796,Ptt,,carevue,chartevents,Heme/Coag,,,
2900,3798,RETIC Count(0.5-1.5),,carevue,chartevents,Heme/Coag,,,
2901,3799,Red Blood C(3.6-6.2),,carevue,chartevents,Heme/Coag,,,
2902,3801,SGOT,,carevue,chartevents,Chemistry,,,
2903,3802,SGPT,,carevue,chartevents,Chemistry,,,
2904,3803,Sodium  (135-148),,carevue,chartevents,Chemistry,,,
2905,3807,T. Protein (5-7.5),,carevue,chartevents,Chemistry,,,
2906,3808,TCO2        (21-30),,carevue,chartevents,Chemistry,,,
2907,3809,TCO2 (other),,carevue,chartevents,Other ABGs,,,
2908,3810,Total CO2,,carevue,chartevents,Chemistry,,,
2909,3811,Triglyceride (0-250),,carevue,chartevents,Chemistry,,,
2910,3816,Urine Glucose,,carevue,chartevents,Urine,,,
2911,3817,Urine Heme,,carevue,chartevents,Urine,,,
2912,3818,Urine Ketones,,carevue,chartevents,Urine,,,
2913,3819,Urine Leukocytes,,carevue,chartevents,Urine,,,
2914,3822,Urine Protein,,carevue,chartevents,Urine,,,
2915,3827,Vancomycin Post,,carevue,chartevents,Drug Level,,,
2916,3828,Vancomycin Pre,,carevue,chartevents,Drug Level,,,
2917,3829,Venous Base Excess,,carevue,chartevents,Venous ABG,,,
2918,3830,Venous CO2,,carevue,chartevents,Venous ABG,,,
2919,3831,Venous O2,,carevue,chartevents,Venous ABG,,,
2920,3832,Venous TCO2,,carevue,chartevents,Venous ABG,,,
2921,3834,WhiteBloodC 4.0-11.0,,carevue,chartevents,Heme/Coag,,,
2922,3835,pCO2,,carevue,chartevents,ABG'S,,,
2923,3836,pCO2 (other),,carevue,chartevents,Other ABGs,,,
2924,3837,pO2,,carevue,chartevents,ABG'S,,,
2925,3838,pO2 (other),,carevue,chartevents,Other ABGs,,,
2926,3839,ph (other),,carevue,chartevents,Other ABGs,,,
2927,1469,LLE circumference,,carevue,chartevents,,,,
2928,1470,drsgs change,,carevue,chartevents,,,,
2929,1471,left leg measurement,,carevue,chartevents,,,,
2930,1472,Bivaliruden,,carevue,chartevents,,,,
2931,1474,Folate,,carevue,chartevents,,,,
2932,1475,Haptoglobin,,carevue,chartevents,,,,
2933,1478,pericard drain irr.,,carevue,chartevents,,,,
2934,1479,IV #1 Reason DC'D,,carevue,chartevents,,,,
2935,1480,IV #2 Reason DC'D,,carevue,chartevents,,,,
2936,1481,IV #3 Reason DC'D,,carevue,chartevents,,,,
2937,1482,IV #4 Reason DC'D,,carevue,chartevents,,,,
2938,1483,RSBI Not Completed,,carevue,chartevents,,,,
2939,1484,Risk for Falls,,carevue,chartevents,,,,
2940,1485,Bivalirudin mg/kg/hr,,carevue,chartevents,,,,
2941,1486,High Minute Volume,,carevue,chartevents,,,,
2942,1487,hi min vent,,carevue,chartevents,,,,
2943,1488,HIGH MIN. VENTIL.,,carevue,chartevents,,,,
2944,1489,Transtracheal,,carevue,chartevents,,,,
2945,1490,oob to chair,,carevue,chartevents,,,,
2946,1491,apnea time,,carevue,chartevents,,,,
2947,1492,High MV Alarm,,carevue,chartevents,,,,
2948,1493,LAVAGE,,carevue,chartevents,,,,
2949,1494,r nare-saline irrign,,carevue,chartevents,,,,
2950,1495,urine ph,,carevue,chartevents,,,,
2951,1496,HIGH MIN. VENT.,,carevue,chartevents,,,,
2952,1497,High Vent Alarm,,carevue,chartevents,,,,
2953,1498,High Minute Vo;ume,,carevue,chartevents,,,,
2954,1499,high min. vol,,carevue,chartevents,,,,
2955,1500,HI MV ALARM,,carevue,chartevents,,,,
2956,1501,FOLEY CLAMPED,,carevue,chartevents,,,,
2957,1502,bladder irrig. 60cc,,carevue,chartevents,,,,
2958,1503,Bed Bath,,carevue,chartevents,,,,
2959,1504,High min. volume,,carevue,chartevents,,,,
2960,1505,Palmer Pulses R/L,,carevue,chartevents,,,,
2961,1506,high min. vol.,,carevue,chartevents,,,,
2962,1507,HIGH MINUTE VOL,,carevue,chartevents,,,,
2963,1508,Hi/Minute/Vol/Alarm,,carevue,chartevents,,,,
2964,1509,bld pres,,carevue,chartevents,,,,
2965,1510,high Ve,,carevue,chartevents,,,,
2966,1512,bbaaath,,carevue,chartevents,,,,
2967,1513,Hi Min Vol,,carevue,chartevents,,,,
2968,1514,Hi Tidal Vol,,carevue,chartevents,,,,
2969,1515,decub drsg change,,carevue,chartevents,,,,
2970,1516,Family Meeting [Month],,carevue,chartevents,,,,
